Liczba sygnalów: 3
Program tworzacy: JazzRecorder 2.5
Plik zródlowy: C:/Documents and Settings/admin/Desktop/kalib2_wojtek.jazz
Data tworzenia: 9/04/2019
Czas tworzenia: 09:16:29.817
Informacje o danych: 
Numer sygnalu 1	eye movement - horizontal	1000	1000	signed int	2	NoCalib
Numer sygnalu 2	eye movement - vertical	1000	1000	signed int	2	NoCalib
Numer sygnalu 3	microphone	1000	8000	unsigned int	16	NoCalib
no	Eye_X	Eye_Y	Mic
4810	1006	2326	2146
4811	1007	2326	2146
4812	1007	2325	2043
4813	1007	2326	2368
4814	1008	2325	1336
4815	1007	2325	2517
4816	1008	2327	2027
4817	1007	2328	1864
4818	1007	2329	2115
4819	1007	2329	2060
4820	1007	2329	1909
4821	1007	2329	2196
4822	1007	2330	1797
4823	1008	2330	2220
4824	1007	2330	1962
4825	1008	2329	2172
4826	1008	2329	1876
4827	1009	2330	1737
4828	1008	2330	1661
4829	1008	2330	2150
4830	1008	2330	1820
4831	1007	2330	2218
4832	1007	2329	2048
4833	1007	2329	2200
4834	1006	2328	2166
4835	1006	2328	2166
4836	1008	2328	1854
4837	1008	2328	1907
4838	1007	2327	1837
4839	1008	2328	2097
4840	1008	2329	1697
4841	1008	2329	1990
4842	1008	2329	2069
4843	1008	2328	1817
4844	1008	2328	2189
4845	1008	2328	1601
4846	1008	2328	3536
4847	1008	2327	1980
4848	1009	2327	2132
4849	1009	2327	2354
4850	1010	2327	1403
4851	1009	2328	2606
4852	1009	2327	1423
4853	1009	2327	1510
4854	1009	2327	3791
4855	1009	2327	1293
4856	1008	2327	2605
4857	1008	2326	1553
4858	1008	2326	1192
4859	1008	2326	3796
4860	1007	2326	1020
4861	1007	2326	2611
4862	1008	2326	3544
4863	1008	2327	1383
4864	1008	2327	2582
4865	1008	2327	1172
4866	1008	2327	1435
4867	1008	2326	3442
4868	1008	2326	410
4869	1007	2325	2583
4870	1007	2325	2438
4871	1007	2324	1377
4872	1006	2324	2166
4873	1006	2325	1398
4874	1006	2325	1862
4875	1007	2325	3592
4876	1007	2325	701
4877	1007	2325	2544
4878	1007	2325	2197
4879	1007	2325	1527
4880	1008	2326	973
4881	1008	2325	801
4882	1007	2325	1493
4883	1007	2325	3414
4884	1007	2325	776
4885	1006	2326	2118
4886	1006	2326	1680
4887	1006	2326	2134
4888	1005	2326	1659
4889	1005	2326	2369
4890	1006	2327	1130
4891	1007	2327	2795
4892	1007	2327	1207
4893	1008	2327	2213
4894	1009	2326	1485
4895	1009	2326	3199
4896	1009	2326	2002
4897	1009	2325	3263
4898	1009	2325	1366
4899	1009	2326	2709
4900	1009	2326	2994
4901	1010	2326	1904
4902	1009	2326	2429
4903	1010	2327	2629
4904	1009	2327	2587
4905	1009	2327	2708
4906	1009	2327	1822
4907	1008	2327	2225
4908	1008	2326	3357
4909	1007	2326	637
4910	1007	2326	2198
4911	1007	2326	1961
4912	1008	2326	3395
4913	1009	2326	692
4914	1010	2326	1852
4915	1010	2327	959
4916	1010	2327	2545
4917	1010	2327	1327
4918	1010	2327	1970
4919	1010	2327	1070
4920	1010	2327	2817
4921	1010	2327	951
4922	1009	2326	2043
4923	1010	2326	1020
4924	1009	2325	2071
4925	1009	2326	2831
4926	1009	2325	1074
4927	1009	2326	2401
4928	1009	2326	2007
4929	1009	2325	3009
4930	1008	2325	528
4931	1008	2324	2860
4932	1008	2324	1722
4933	1008	2323	2437
4934	1008	2323	1256
4935	1007	2323	2148
4936	1006	2323	2366
4937	1006	2323	2798
4938	1006	2323	3094
4939	1006	2323	1865
4940	1006	2323	2678
4941	1006	2324	2035
4942	1006	2323	2183
4943	1007	2322	1655
4944	1007	2321	2517
4945	1007	2322	1818
4946	1007	2322	1838
4947	1007	2322	1488
4948	1007	2322	1907
4949	1007	2322	2148
4950	1007	2322	1934
4951	1006	2322	1529
4952	1006	2323	2123
4953	1006	2322	2171
4954	1007	2321	1760
4955	1006	2321	1932
4956	1006	2321	2561
4957	1006	2322	1120
4958	1006	2322	2876
4959	1007	2323	1353
4960	1008	2324	2021
4961	1008	2325	2326
4962	1008	2325	984
4963	1008	2325	1867
4964	1007	2324	2645
4965	1007	2324	562
4966	1007	2323	2810
4967	1007	2322	1219
4968	1006	2321	2344
4969	1006	2320	2583
4970	1006	2320	896
4971	1006	2320	2659
4972	1007	2321	1806
4973	1007	2321	2517
4974	1007	2320	1769
4975	1007	2321	1830
4976	1007	2322	1897
4977	1007	2322	1909
4978	1006	2321	2131
4979	1007	2322	2359
4980	1008	2322	1777
4981	1008	2321	2649
4982	1009	2322	2263
4983	1010	2321	1984
4984	1011	2320	2149
4985	1011	2320	1684
4986	1012	2320	2687
4987	1012	2320	1854
4988	1011	2320	1854
4989	1012	2321	2120
4990	1012	2320	1925
4991	1012	2321	2205
4992	1013	2321	2048
4993	1012	2321	1554
4994	1012	2322	2373
4995	1011	2323	1792
4996	1012	2323	2139
4997	1012	2324	1971
4998	1012	2324	1715
4999	1011	2324	1779
5000	1011	2324	2351
5001	1010	2324	1789
5002	1010	2323	2108
5003	1011	2323	1658
5004	1010	2322	2369
5005	1009	2322	2135
5006	1009	2322	2042
5007	1009	2321	1733
5008	1009	2321	1861
5009	1009	2321	1965
5010	1010	2322	2281
5011	1010	2323	1957
5012	1011	2323	1980
5013	1012	2323	2160
5014	1012	2322	1935
5015	1012	2322	2010
5016	1011	2322	1853
5017	1012	2323	1722
5018	1011	2322	2426
5019	1011	2321	2492
5020	1011	2320	1585
5021	1010	2321	2060
5022	1010	2321	2113
5023	1010	2322	1943
5024	1010	2323	2052
5025	1010	2323	1372
5026	1009	2323	2487
5027	1009	2323	2430
5028	1010	2323	2259
5029	1010	2323	1437
5030	1010	2322	2228
5031	1011	2322	2551
5032	1011	2322	1764
5033	1011	2323	1588
5034	1012	2322	2468
5035	1012	2322	2540
5036	1011	2322	2512
5037	1012	2322	1113
5038	1012	2322	1806
5039	1012	2321	1971
5040	1012	2321	2238
5041	1012	2320	1245
5042	1013	2320	1037
5043	1013	2320	2922
5044	1013	2321	2222
5045	1012	2321	2134
5046	1012	2321	1917
5047	1012	2322	1690
5048	1011	2321	2641
5049	1011	2321	1770
5050	1010	2321	1377
5051	1010	2322	2424
5052	1009	2321	1839
5053	1010	2322	2817
5054	1010	2321	1104
5055	1010	2321	2779
5056	1011	2322	1913
5057	1011	2322	1756
5058	1011	2323	1812
5059	1011	2322	1219
5060	1011	2323	3006
5061	1012	2324	1480
5062	1011	2323	2074
5063	1010	2323	2293
5064	1011	2324	1836
5065	1011	2324	2656
5066	1011	2325	1358
5067	1012	2325	1986
5068	1012	2325	3795
5069	1012	2325	2045
5070	1013	2325	2194
5071	1013	2324	622
5072	1011	2324	3326
5073	1011	2324	1847
5074	1011	2323	1784
5075	1011	2323	1251
5076	1011	2322	3036
5077	1010	2323	2753
5078	1010	2324	2110
5079	1010	2324	1060
5080	1009	2324	1683
5081	1010	2324	2352
5082	1010	2325	2233
5083	1010	2324	1566
5084	1010	2325	1447
5085	1011	2324	2965
5086	1011	2324	1730
5087	1011	2323	1855
5088	1012	2323	1731
5089	1011	2322	2140
5090	1012	2321	2518
5091	1011	2322	1507
5092	1011	2323	1453
5093	1011	2323	3015
5094	1011	2323	2296
5095	1010	2323	2775
5096	1010	2323	51
5097	1010	2323	2996
5098	1010	2323	1833
5099	1010	2323	2128
5100	1010	2322	1452
5101	1010	2322	633
5102	1010	2322	3650
5103	1010	2323	2055
5104	1010	2324	2299
5105	1011	2324	2207
5106	1010	2324	1712
5107	1011	2325	2926
5108	1011	2326	1664
5109	1010	2326	1247
5110	1010	2326	3383
5111	1010	2326	1877
5112	1010	2326	2090
5113	1009	2326	854
5114	1008	2327	2840
5115	1007	2326	2751
5116	1005	2325	1164
5117	1002	2324	1838
5118	999	2323	2857
5119	994	2322	1845
5120	989	2321	2667
5121	983	2319	490
5122	977	2317	2743
5123	969	2315	2037
5124	962	2314	1751
5125	954	2313	1659
5126	945	2311	1175
5127	937	2310	2822
5128	928	2308	2451
5129	919	2306	2128
5130	911	2306	1876
5131	903	2303	1930
5132	895	2301	2231
5133	888	2299	1472
5134	880	2296	1243
5135	873	2294	3428
5136	866	2292	1457
5137	859	2289	2183
5138	851	2285	1087
5139	844	2283	2506
5140	837	2281	2634
5141	831	2279	1004
5142	825	2278	1622
5143	819	2275	3003
5144	814	2275	2636
5145	809	2274	1947
5146	805	2273	1151
5147	800	2271	1834
5148	794	2269	2651
5149	790	2267	1651
5150	785	2265	1201
5151	781	2264	2999
5152	777	2262	2745
5153	772	2260	2117
5154	767	2258	1087
5155	763	2256	2127
5156	760	2255	2985
5157	756	2253	1314
5158	752	2251	1583
5159	749	2248	2411
5160	746	2246	2727
5161	743	2244	1798
5162	742	2242	1492
5163	740	2240	1820
5164	738	2237	2241
5165	737	2235	1905
5166	736	2234	2026
5167	735	2232	2234
5168	734	2230	2603
5169	733	2229	1846
5170	732	2228	1547
5171	732	2226	1837
5172	732	2225	2190
5173	731	2224	1952
5174	731	2222	2570
5175	731	2221	2116
5176	730	2221	2532
5177	729	2219	1586
5178	728	2217	1701
5179	726	2216	2136
5180	724	2214	2089
5181	723	2213	1861
5182	721	2212	2509
5183	720	2210	1820
5184	719	2209	2181
5185	719	2208	1762
5186	718	2207	1955
5187	718	2205	2036
5188	718	2204	1677
5189	718	2203	2477
5190	718	2202	2536
5191	716	2201	2004
5192	716	2198	1649
5193	714	2198	1663
5194	714	2196	2028
5195	714	2195	2189
5196	713	2194	2190
5197	713	2193	2373
5198	712	2191	2311
5199	713	2190	1957
5200	713	2189	1711
5201	713	2187	1744
5202	713	2185	2199
5203	712	2183	1801
5204	711	2181	2336
5205	711	2180	2560
5206	710	2179	2254
5207	710	2177	1418
5208	709	2176	1577
5209	710	2175	1909
5210	710	2174	2282
5211	710	2174	1985
5212	710	2174	2203
5213	710	2173	2388
5214	710	2172	2326
5215	710	2171	1694
5216	709	2170	1346
5217	708	2169	1908
5218	708	2169	2225
5219	709	2168	2504
5220	709	2168	2276
5221	709	2167	1764
5222	709	2166	2069
5223	709	2166	1643
5224	710	2165	1946
5225	710	2164	2007
5226	710	2163	2142
5227	710	2162	2232
5228	710	2162	2190
5229	709	2160	1934
5230	709	2159	1819
5231	709	2159	1638
5232	708	2158	2280
5233	708	2158	2150
5234	707	2158	2513
5235	708	2157	1904
5236	708	2157	1959
5237	708	2157	2031
5238	709	2157	1565
5239	709	2157	2103
5240	708	2156	1897
5241	708	2156	2111
5242	709	2156	2556
5243	708	2156	2089
5244	706	2155	1950
5245	706	2155	1891
5246	706	2155	1639
5247	706	2154	2062
5248	706	2154	2261
5249	705	2153	2052
5250	705	2152	2268
5251	705	2152	1998
5252	706	2152	2208
5253	706	2152	1625
5254	706	2152	1743
5255	705	2152	2169
5256	706	2152	2119
5257	706	2152	2203
5258	707	2152	1996
5259	705	2151	2209
5260	705	2151	1694
5261	705	2150	1879
5262	705	2148	2182
5263	705	2148	1880
5264	704	2149	2242
5265	704	2147	2120
5266	703	2147	2215
5267	704	2148	1954
5268	703	2147	1850
5269	704	2148	1953
5270	704	2148	2050
5271	704	2148	2062
5272	704	2147	2193
5273	705	2148	2041
5274	705	2148	2428
5275	704	2147	1887
5276	703	2146	1692
5277	703	2146	1983
5278	702	2146	2159
5279	702	2145	2234
5280	703	2145	1982
5281	703	2145	2089
5282	704	2145	2149
5283	704	2145	1887
5284	704	2145	1859
5285	705	2144	1957
5286	705	2144	2059
5287	705	2144	2203
5288	704	2144	2028
5289	704	2143	2107
5290	704	2143	1839
5291	703	2142	2046
5292	704	2142	1838
5293	703	2143	1957
5294	703	2143	2167
5295	703	2144	2220
5296	703	2144	1977
5297	703	2144	1984
5298	703	2143	1915
5299	704	2143	1889
5300	704	2143	2132
5301	704	2143	2153
5302	705	2143	1960
5303	705	2142	2229
5304	705	2142	1995
5305	706	2142	2136
5306	705	2141	1923
5307	705	2142	1901
5308	704	2141	2208
5309	704	2141	2171
5310	704	2140	2174
5311	704	2140	1876
5312	703	2140	2052
5313	703	2141	1842
5314	704	2141	2108
5315	704	2141	2079
5316	704	2141	1878
5317	703	2141	2194
5318	703	2141	2223
5319	703	2141	2079
5320	704	2141	2007
5321	704	2141	1869
5322	704	2141	2010
5323	704	2140	2072
5324	705	2140	2090
5325	705	2140	2223
5326	705	2140	2058
5327	705	2140	1948
5328	705	2139	2151
5329	705	2140	1793
5330	705	2139	2074
5331	704	2139	1925
5332	704	2140	2087
5333	704	2139	2150
5334	705	2140	1883
5335	705	2140	2055
5336	705	2140	1833
5337	706	2140	2152
5338	706	2140	2055
5339	707	2140	1832
5340	708	2140	1854
5341	707	2140	2060
5342	707	2139	2270
5343	707	2139	1951
5344	707	2139	1691
5345	706	2139	2112
5346	705	2139	2314
5347	706	2139	2141
5348	705	2139	2081
5349	706	2139	1855
5350	705	2139	2133
5351	705	2138	2074
5352	705	2138	1919
5353	704	2137	2021
5354	703	2137	1975
5355	701	2136	2416
5356	700	2137	1977
5357	698	2136	1777
5358	697	2135	2226
5359	695	2135	1890
5360	694	2135	2035
5361	694	2134	2116
5362	692	2134	1897
5363	691	2133	1988
5364	691	2131	2131
5365	691	2130	2143
5366	691	2130	1896
5367	691	2129	1987
5368	691	2127	1991
5369	691	2127	2118
5370	691	2126	2105
5371	691	2126	1794
5372	692	2125	2020
5373	691	2125	2125
5374	691	2124	2038
5375	691	2124	2066
5376	692	2124	2007
5377	692	2124	2015
5378	692	2124	2192
5379	693	2124	1933
5380	692	2125	1953
5381	692	2125	1774
5382	693	2126	2091
5383	692	2126	2093
5384	692	2125	1989
5385	692	2124	1942
5386	691	2124	2142
5387	691	2124	2098
5388	692	2123	2159
5389	691	2122	1936
5390	690	2121	1866
5391	690	2120	2082
5392	689	2120	2119
5393	689	2120	1947
5394	689	2120	2072
5395	689	2120	2069
5396	689	2119	2074
5397	690	2119	2117
5398	690	2119	1948
5399	690	2120	1923
5400	691	2121	1845
5401	690	2121	2027
5402	690	2121	2231
5403	689	2122	2082
5404	689	2123	2120
5405	689	2123	1778
5406	688	2123	1342
5407	687	2123	1936
5408	686	2122	1985
5409	687	2122	2194
5410	687	2122	1902
5411	686	2121	1913
5412	686	2120	1865
5413	686	2120	1891
5414	686	2119	1780
5415	688	2118	1963
5416	687	2118	2058
5417	687	2118	1844
5418	687	2118	2138
5419	687	2118	2144
5420	687	2119	2147
5421	687	2119	2080
5422	687	2119	1738
5423	687	2119	1790
5424	687	2119	1835
5425	688	2120	2213
5426	688	2120	2053
5427	687	2120	2133
5428	688	2119	2020
5429	688	2119	2243
5430	687	2119	2007
5431	687	2119	2142
5432	687	2119	1838
5433	686	2119	2069
5434	686	2119	1866
5435	687	2119	1792
5436	687	2118	2511
5437	686	2119	1770
5438	687	2119	2212
5439	688	2120	2262
5440	689	2120	1739
5441	688	2120	1941
5442	688	2119	1881
5443	688	2120	1866
5444	689	2120	2343
5445	690	2119	1840
5446	690	2119	2339
5447	690	2119	2310
5448	689	2119	1889
5449	690	2119	1885
5450	690	2119	1653
5451	690	2120	2011
5452	689	2120	2181
5453	689	2120	1961
5454	689	2120	1999
5455	690	2120	2480
5456	690	2120	1897
5457	690	2120	2097
5458	690	2120	1517
5459	690	2119	2019
5460	691	2120	2518
5461	691	2120	2350
5462	692	2119	2101
5463	692	2119	1706
5464	691	2118	2122
5465	692	2119	2224
5466	692	2119	1837
5467	693	2120	1804
5468	692	2120	2019
5469	692	2119	2189
5470	691	2119	2229
5471	691	2119	1802
5472	692	2120	1383
5473	692	2119	2046
5474	693	2119	1982
5475	692	2118	1940
5476	692	2119	2481
5477	691	2119	1906
5478	691	2118	1800
5479	691	2117	1960
5480	691	2117	1413
5481	690	2117	2236
5482	690	2118	1884
5483	691	2117	2134
5484	690	2116	2224
5485	690	2116	2401
5486	690	2117	2331
5487	690	2117	1498
5488	689	2118	2024
5489	689	2118	2046
5490	689	2117	2045
5491	689	2117	2191
5492	688	2117	2213
5493	690	2117	2119
5494	689	2117	2025
5495	690	2118	2023
5496	691	2117	1958
5497	690	2117	2060
5498	690	2118	2091
5499	691	2118	2248
5500	692	2118	1977
5501	691	2119	1832
5502	691	2118	2059
5503	691	2118	1720
5504	690	2118	1897
5505	691	2118	2136
5506	691	2117	2047
5507	690	2116	2225
5508	690	2117	2039
5509	689	2117	2189
5510	689	2117	1865
5511	690	2117	1744
5512	690	2116	2060
5513	688	2116	1811
5514	688	2117	2242
5515	688	2118	2406
5516	688	2117	2035
5517	688	2117	2112
5518	688	2117	1900
5519	688	2117	2013
5520	688	2118	1983
5521	688	2118	2008
5522	688	2118	2149
5523	687	2118	1913
5524	687	2117	2040
5525	687	2117	2118
5526	687	2116	1910
5527	687	2115	1923
5528	686	2114	2193
5529	686	2114	2112
5530	687	2113	1941
5531	687	2113	1731
5532	687	2114	2153
5533	686	2114	2000
5534	686	2114	2129
5535	686	2114	2113
5536	686	2115	1910
5537	687	2116	2087
5538	686	2117	2188
5539	685	2117	1862
5540	684	2117	1969
5541	684	2117	2014
5542	683	2117	2064
5543	682	2118	1983
5544	682	2117	2115
5545	680	2117	2071
5546	680	2116	1924
5547	680	2116	2009
5548	679	2115	2187
5549	679	2115	2195
5550	680	2115	2019
5551	680	2114	1961
5552	681	2114	2085
5553	681	2113	1900
5554	681	2113	1964
5555	681	2113	1821
5556	682	2114	2280
5557	682	2113	2161
5558	681	2113	1965
5559	681	2113	1833
5560	681	2114	1905
5561	681	2115	2130
5562	681	2115	2211
5563	680	2115	2048
5564	680	2115	1977
5565	680	2114	2010
5566	680	2114	2173
5567	680	2113	2284
5568	680	2112	1910
5569	680	2111	1981
5570	680	2111	1998
5571	681	2111	1963
5572	681	2112	1910
5573	681	2112	1897
5574	682	2113	2046
5575	681	2114	2109
5576	681	2114	2189
5577	681	2114	2044
5578	681	2113	1921
5579	681	2114	2106
5580	682	2115	1980
5581	681	2114	2117
5582	682	2114	2165
5583	682	2113	1969
5584	682	2113	2033
5585	682	2112	1985
5586	682	2113	2055
5587	681	2112	1984
5588	680	2112	1986
5589	681	2113	2141
5590	680	2113	2007
5591	680	2113	2075
5592	680	2113	1927
5593	680	2114	1915
5594	681	2114	2106
5595	681	2114	1976
5596	682	2114	2214
5597	683	2113	2127
5598	683	2114	2019
5599	683	2114	2061
5600	683	2114	1969
5601	683	2114	2047
5602	682	2113	2139
5603	682	2113	2075
5604	681	2113	2018
5605	680	2113	2109
5606	680	2113	2044
5607	680	2113	1991
5608	680	2112	2111
5609	680	2112	1993
5610	680	2112	2018
5611	679	2112	1961
5612	679	2111	2057
5613	679	2111	1893
5614	679	2111	2043
5615	679	2111	2254
5616	679	2111	2144
5617	679	2111	1991
5618	678	2112	1940
5619	678	2111	2000
5620	679	2112	1927
5621	679	2112	1970
5622	678	2112	2140
5623	679	2111	2034
5624	679	2111	2104
5625	679	2112	2011
5626	679	2112	2107
5627	680	2112	2049
5628	680	2112	1980
5629	679	2112	1907
5630	678	2112	1970
5631	678	2112	2046
5632	676	2112	2049
5633	677	2111	2028
5634	677	2111	2004
5635	677	2112	2022
5636	677	2112	2002
5637	678	2112	1927
5638	678	2112	2000
5639	678	2112	2063
5640	679	2112	2093
5641	679	2112	2056
5642	679	2113	2070
5643	678	2113	1766
5644	678	2114	2112
5645	678	2115	1951
5646	677	2115	2055
5647	677	2115	2040
5648	677	2114	1934
5649	678	2115	2025
5650	678	2114	1940
5651	678	2113	2026
5652	679	2113	2084
5653	679	2113	2043
5654	680	2112	2149
5655	680	2112	2107
5656	680	2112	1990
5657	680	2112	2062
5658	679	2112	2015
5659	679	2112	2129
5660	678	2112	2025
5661	679	2113	1926
5662	678	2112	2149
5663	678	2113	2016
5664	677	2112	2026
5665	677	2112	2107
5666	677	2112	2208
5667	677	2111	2052
5668	678	2112	1952
5669	677	2111	1971
5670	677	2112	2010
5671	678	2112	2046
5672	678	2112	2189
5673	677	2111	1872
5674	678	2112	2045
5675	678	2112	2057
5676	679	2112	2150
5677	678	2111	1937
5678	678	2110	2038
5679	679	2110	2106
5680	678	2111	1880
5681	679	2111	2067
5682	678	2110	2040
5683	678	2110	1950
5684	678	2109	1949
5685	678	2109	2096
5686	678	2109	2026
5687	677	2109	2070
5688	677	2109	2085
5689	677	2108	2029
5690	678	2107	1952
5691	678	2107	1995
5692	678	2107	2070
5693	678	2107	1949
5694	678	2107	2161
5695	678	2107	2102
5696	678	2107	2058
5697	678	2108	1947
5698	679	2110	1977
5699	679	2111	2134
5700	679	2111	2048
5701	679	2111	2034
5702	679	2111	2033
5703	679	2111	1890
5704	679	2111	2054
5705	679	2110	2062
5706	679	2108	2022
5707	678	2109	1971
5708	678	2108	1972
5709	679	2109	2076
5710	679	2109	1996
5711	679	2109	2001
5712	679	2110	2045
5713	679	2110	2001
5714	678	2111	2003
5715	678	2110	2036
5716	678	2110	2033
5717	677	2110	2072
5718	678	2110	2042
5719	678	2110	2033
5720	678	2110	1931
5721	678	2110	1962
5722	678	2110	2025
5723	678	2110	2009
5724	678	2110	2205
5725	679	2110	1923
5726	677	2110	1984
5727	678	2110	2190
5728	677	2109	2031
5729	676	2109	2070
5730	677	2110	2027
5731	677	2109	1990
5732	677	2110	2055
5733	676	2110	1926
5734	676	2110	2043
5735	676	2111	2117
5736	675	2111	2095
5737	675	2110	1995
5738	674	2110	2114
5739	674	2110	2020
5740	674	2110	1803
5741	674	2110	1990
5742	674	2111	2076
5743	675	2110	2079
5744	676	2111	2030
5745	677	2111	1931
5746	677	2111	2032
5747	677	2111	2052
5748	677	2112	2007
5749	677	2111	1961
5750	676	2110	1870
5751	676	2110	1899
5752	675	2110	2064
5753	675	2111	1960
5754	675	2111	1947
5755	675	2110	2040
5756	675	2110	2053
5757	675	2110	2083
5758	674	2110	1893
5759	674	2110	1946
5760	674	2111	2028
5761	673	2110	2010
5762	673	2111	2029
5763	674	2112	1883
5764	674	2110	1963
5765	674	2111	2043
5766	675	2111	2051
5767	675	2111	2060
5768	677	2110	2018
5769	678	2110	1940
5770	678	2110	2025
5771	678	2110	2037
5772	678	2111	2022
5773	678	2111	1822
5774	678	2110	2021
5775	678	2112	2050
5776	677	2113	2021
5777	677	2113	2009
5778	677	2112	2066
5779	677	2112	1991
5780	678	2111	2011
5781	678	2111	1998
5782	679	2112	2102
5783	679	2112	2009
5784	679	2112	2056
5785	680	2112	2106
5786	680	2112	2107
5787	680	2113	2037
5788	679	2113	1977
5789	680	2113	1974
5790	679	2114	2003
5791	680	2114	1983
5792	680	2113	2069
5793	679	2112	2049
5794	680	2113	1963
5795	679	2114	2065
5796	679	2113	2099
5797	679	2113	2040
5798	678	2113	1989
5799	677	2113	1958
5800	677	2113	1972
5801	677	2114	1974
5802	678	2113	2015
5803	678	2112	1975
5804	680	2112	2046
5805	679	2113	2130
5806	680	2112	2047
5807	681	2112	2031
5808	681	2113	2052
5809	681	2113	2019
5810	681	2113	2003
5811	681	2114	1991
5812	681	2114	2116
5813	681	2114	1965
5814	681	2114	2085
5815	680	2114	2142
5816	680	2114	2087
5817	681	2113	2040
5818	681	2113	1982
5819	681	2112	2055
5820	681	2113	1914
5821	681	2112	2022
5822	680	2113	2132
5823	681	2112	1995
5824	681	2112	1984
5825	681	2112	1975
5826	681	2112	2098
5827	680	2112	2133
5828	680	2112	2117
5829	680	2112	1993
5830	679	2112	1901
5831	679	2113	2015
5832	679	2113	2110
5833	678	2114	2022
5834	676	2113	2071
5835	677	2113	2035
5836	677	2113	2035
5837	677	2113	2003
5838	678	2113	2052
5839	678	2112	2031
